Unnamed: 0,name,artist,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
2490,I Hope You Dance,Lee Ann Womack,I Hope You Dance,0.65625,0.385,0.443,7,0.7519219706082317,0,0.0295,0.0632,0.0,0.0898,0.275,0.6255438140951619,65B1tEOv5W294uCKbmEcFV,0.2226843100189036,4,country
2491,I Invented Sex (feat. Drake),Trey Songz,Ready (Deluxe),0.5416666666666666,0.69,0.76,0,0.8787197322315778,1,0.0587,0.0678,0.0,0.184,0.468,0.2427985593997915,1Ug1mV9h5qVSs4rvvnQWux,0.1786389413988658,4,R&B
2492,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,Michael Jackson,Bad (Remastered),0.5625,0.657,0.467,5,0.7702787511113435,1,0.0341,0.667,1.92e-06,0.0295,0.276,0.306346006204318,5DVK3a3p37V9cLjzNa32Xo,0.18225614366729678,4,pop
2493,I Just Died,Amerie,All I Have,0.5833333333333334,0.716,0.601,1,0.7210396945766435,0,0.0514,0.0831,0.0016,0.0401,0.643,0.36697230527242203,54FAYoGATQPUBbxCIclHkG,0.1423695652173913,4,R&B
2494,I Kissed A Girl,Katy Perry,One Of The Boys,0.71875,0.699,0.76,5,0.9206892944929658,1,0.0677,0.00223,0.0,0.132,0.696,0.4927064933119449,1pXrR5Y9OgcIV2JEAl2lCB,0.1140897920604915,4,pop
2495,I Knew It Was You,Tungevaag,I Knew It Was You,0.6041666666666666,0.487,0.878,2,0.8798964489304953,1,0.11,0.0117,4.17e-05,0.105,0.327,0.4686195080237936,7kQusuDe5nkQqqa6xMKFGF,0.11058223062381853,4,electronic
2496,I Know,DallasK,I Know,0.4479166666666667,0.6,0.873,10,0.8788504785314575,0,0.0795,0.0009,0.00102,0.156,0.295,0.44307819063609866,59jHH3RyODRyVPCgpM106o,0.08271739130434783,4,electronic
2497,I Know,Jonathan Terrell,I Know,0.3333333333333333,0.607,0.73,7,0.8175043146278961,1,0.0256,0.0391,2.02e-05,0.0856,0.563,0.49319335126801533,6rYnkkiwRDrJlNnkV1jc0R,0.18475330812854443,4,folk
2498,I Know What You Did Last Summer,Shawn Mendes,Handwritten (Revisited),0.0,0.657,0.769,9,0.8836096438470791,0,0.115,0.123,0.0,0.245,0.712,0.39265094157080344,7crplFzt7spG80NCbpmuCp,0.15585444234404536,4,pop
2499,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,It Ain't Safe No More. . .,0.71875,0.648,0.759,6,0.8908268396004394,1,0.306,0.0142,0.0,0.648,0.518,0.21806867193888058,0YImOCkIJ2PWhCXaURCZnY,0.25082608695652175,4,hiphop
2500,I Like,Kut Klose,Surrender,0.5416666666666666,0.705,0.439,6,0.7357355786831232,1,0.0263,0.378,1.75e-05,0.0654,0.65,0.38285760653138673,0ymLvEYKBKRlJbGwAZhOqg,0.18899810964083175,4,R&B
2501,I Like It,Cardi B,Invasion of Privacy,0.78125,0.816,0.726,5,0.8991161550128132,0,0.129,0.099,0.0,0.372,0.65,0.5304816772880764,58q2HKrzhC3ozto2nDdN4z,0.183796786389414,4,pop
2502,I Like It,Enrique Iglesias,Euphoria,0.0,0.648,0.942,10,0.9283248784059411,0,0.0878,0.021,0.0,0.0594,0.73,0.4865333840997185,5kipsdp2OANOQfYOCxPNft,0.1629867674858223,4,pop
2503,I Like The Sound Of That,Rascal Flatts,Rewind,0.625,0.611,0.8,0,0.8569635479315936,1,0.0377,0.257,0.0,0.194,0.527,0.24289842769847267,5S5rw0WLVCAux5B5bWCehK,0.14210491493383742,4,country
2504,I Love King Selassie,Black Uhuru,Total Reggae: Classic Roots,0.3541666666666667,0.593,0.687,5,0.745881491553789,0,0.0426,1.95e-05,0.0,0.0801,0.588,0.5892666545992472,1m8km5zdC0WDsdwKnCZ6sa,0.1986767485822306,4,reggae
2505,I Love Music,The O'Jays,Family Reunion (Expanded Edition),0.5416666666666666,0.643,0.838,0,0.7928194132106061,0,0.0455,0.0523,6.15e-05,0.328,0.923,0.47782611680845877,222TScMmzaZ0IdkvbLoin2,0.3347202268431002,4,disco
2506,I Love Rock 'N Roll,Joan Jett & the Blackhearts,I Love Rock 'N' Roll (Expanded Edition),0.7708333333333334,0.535,0.716,4,0.8722608650175201,1,0.0431,0.326,0.0,0.659,0.901,0.2703934186791169,2Cdvbe2G4hZsnhNMKyGrie,0.10986767485822306,4,rock
2507,I Love The Night,Gravestone,Back To Attack,0.22916666666666666,0.49,0.874,0,0.7196537837979184,1,0.0441,0.000356,0.0169,0.0782,0.346,0.29813183863779635,0v6qkK4hsUqshcgysIBSJO,0.16767485822306238,4,metal
2508,I Love The Nightlife,Alicia Bridges,FauxDiva XX,0.4375,0.519,0.655,0,0.8510276659170547,1,0.0449,0.315,0.8,0.137,0.892,0.4626274101029268,3ChXTNUIdmlFStxCtM3Q6a,0.2631758034026465,4,disco
2509,I Love The Nightlife (Disco 'Round),Alicia Bridges,Disco Top 50,0.041666666666666664,0.742,0.496,7,0.7029705559332671,1,0.0445,0.109,0.0947,0.201,0.895,0.45470660566378085,6uPdOA39VAd6TYGJbhByyH,0.2654574669187146,4,disco
2510,I Love The Nightlife (Disco 'Round),Alicia Bridges,I Love The Nightlife,0.5104166666666666,0.693,0.708,0,0.799278280424664,1,0.031,0.309,0.00305,0.0857,0.949,0.4634887741790513,6c0G8K6G2LlIfJTsRLJjfs,0.12196597353497164,4,disco
2511,I Love This Life,LOCASH,The Fighters,0.5833333333333334,0.586,0.927,2,0.9248470268291407,1,0.0547,0.0164,7.24e-06,0.153,0.549,0.3802360636910075,21jkhW2773dELgTMRJcMfI,0.1417117202268431,4,country
2512,I Love You Madly,Busty Brown,I Love You Madly,0.3020833333333333,0.645,0.565,0,0.7849223366978714,0,0.0748,0.773,1.66e-06,0.1,0.801,0.2603566546616649,4oQqhPHN4Q8QeKZYrjRNKr,0.13634120982986767,4,reggae
2513,I Love the Night Life (Re-Recorded),Anita Ward,"Disco Hits of The '70s, '80s & '90s",0.1875,0.701,0.528,0,0.6399508393912452,1,0.0409,0.388,0.000146,0.655,0.9,0.47791350156980483,7ioN4mqKJZbQVtFLz2z0sK,0.12620037807183365,4,disco
2514,I Love to Love,Tina Charles,I Love To Love - The Best Of,0.6041666666666666,0.677,0.703,9,0.7593222111814235,1,0.0344,0.143,6.96e-05,0.514,0.962,0.3018519327636679,5jWI1xNxABzDRFTnD2yp8L,0.11792060491493384,4,disco
2515,I Loves You Porgy - 2013 Remastered Version,Nina Simone,Little Girl Blue (2013 Remastered Version),0.4895833333333333,0.477,0.0494,4,0.45042100308561267,1,0.0652,0.956,2.21e-06,0.109,0.195,0.07100011859360468,0kDpFPQgQYeZ7t04Quiwkn,0.1803865784499055,4,jazz
2516,I Luv It,Jeezy,The Inspiration,0.59375,0.641,0.765,9,0.8303958997960358,1,0.0383,0.000975,0.0,0.387,0.19,0.24935865826940723,7qFxSPDUDMQNGBqTvK4aEj,0.17172022684310018,4,hiphop
2517,I Luv Your Girl,The-Dream,Love/Hate,0.6458333333333334,0.723,0.322,8,0.7499607761100361,1,0.0341,0.014,0.0,0.119,0.0406,0.24345394510988635,3wkNK8tJZ2stygNJm8RCRD,0.19748015122873347,4,R&B
2518,I Miss You,blink-182,blink-182,0.7604166666666666,0.423,0.714,11,0.7867527848961874,1,0.045,0.00113,6.28e-06,0.0855,0.593,0.3680021971025709,1AdYZ6X00nXmO613Y7GJOl,0.15908979206049148,4,rock
2519,I Need A Doctor,Dr. Dre,I Need A Doctor,0.7083333333333334,0.594,0.946,3,0.8854400920453951,1,0.452,0.0869,0.0,0.306,0.397,0.6539313779952687,70ATm56tH7OrQ1zurYssz0,0.21247637051039697,4,hiphop
2520,I Need A Man,Grace Jones,Portfolio,0.3229166666666667,0.567,0.572,1,0.5973536948904346,1,0.0502,0.131,0.0,0.178,0.766,0.5029305103894238,3Zc9b3YS8wcGDzH92joizS,0.1369631379962193,4,disco
2521,I Need To Find,Oliver Cheatham,Disco Top 50,0.010416666666666666,0.713,0.755,9,0.7665394069347838,0,0.0453,0.0332,0.000634,0.207,0.487,0.4389773486215054,7vYCy4ZGmq2gk7Cx0pVnij,0.21623251417769376,4,disco
2522,I Need a Girl (Pt. 1) [feat. Usher & Loon],Diddy,R&B Hits,0.6354166666666666,0.66,0.707,6,0.853093457455154,1,0.208,0.397,0.0,0.211,0.761,0.23856039847451171,7lVNTXkI3cHFvcXiI8damb,0.19836200378071833,4,hiphop
2523,I Puritani / Act 2: Cinta di fiori,Vincenzo Bellini,Bellini: I Puritani,0.3645833333333333,0.265,0.185,8,0.5625490298624549,1,0.0478,0.992,0.21,0.0814,0.0891,0.48383694003532834,0f8CP1qp31CMruelob5bEM,0.22892249527410208,4,orchestral
2524,I Ran (So Far Away),A Flock Of Seagulls,A Flock Of Seagulls,0.625,0.507,0.642,2,0.6657340097275246,1,0.0323,0.00299,0.606,0.141,0.631,0.5935609914425352,4OdhffpvG3HxDJMxYOKh97,0.23629489603024575,4,disco
2525,I Remember,Jacquees,Sincerely For You,0.5416666666666666,0.727,0.462,2,0.7935777417499085,0,0.117,0.138,0.0,0.336,0.564,0.4670465823195661,3BkFCgzpIyNf5YeXjKsqZH,0.05968525519848771,4,R&B
2526,I Remember,Kaskade,Strobelite Seduction,0.5416666666666666,0.672,0.592,11,0.8156738664295801,0,0.0311,0.158,0.00346,0.113,0.489,0.48008563706611906,62h4GYm6aTqS0dsfJtKYIX,0.21182136105860114,4,electronic
2527,I Remember,deadmau5,Random Album Title,0.0,0.813,0.513,11,0.7932378013702213,0,0.0464,0.0245,0.237,0.116,0.602,0.48027289012614605,4tGghJ2euPeI7HvpkNi1CU,0.4617769376181474,4,electronic
2528,I Remember Clifford,Lee Morgan,The Best Of Lee Morgan,0.3645833333333333,0.368,0.14,0,0.611291250457612,0,0.045,0.901,0.874,0.0688,0.172,0.06678068297432763,5LaTsDrhrpXwLniidLpnF7,0.34975425330812854,4,jazz
2529,I Remember Clifford - Remastered,Lee Morgan,The Very Best,0.25,0.518,0.169,0,0.6550128131373882,0,0.0379,0.929,0.895,0.121,0.197,0.06616898964490577,328uY7v5Czq9ygbyUr3ZmM,0.34699432892249527,4,jazz
2530,I Remember Clifford - Rudy Van Gelder Edition; 2007 Digital Remaster,Lee Morgan,Volume 3,0.46875,0.376,0.278,0,0.7788557083834527,0,0.0416,0.912,0.886,0.0728,0.199,0.06863448826859579,6KawDsALZTY6FA8CE1NLZK,0.34981758034026467,4,jazz
2531,I Remember You,Lee Konitz,Motion,0.4166666666666667,0.564,0.305,10,0.6317138224988232,0,0.063,0.794,0.0983,0.152,0.571,0.4037175974184045,5eMz1VtT2zNtsyh1bDgDhb,0.19638374291115313,4,jazz
2532,I Rule The Ruins,Warlock,Triumph And Agony,0.40625,0.434,0.843,9,0.6850321635897704,1,0.045,0.0352,0.00109,0.0635,0.41,0.7033661858424203,5NDKzxaHrykhfbd316XIqW,0.17324574669187146,4,metal
2533,I Run To You,Lady A,Lady Antebellum,0.59375,0.655,0.786,3,0.8872705402437111,1,0.034,0.163,5.99e-05,0.124,0.378,0.39263845803346836,2YVCkTYJpv5jelYrHYoEG8,0.18627599243856333,4,country
2534,I Saw the Light,Todd Rundgren,Something / Anything?,0.59375,0.583,0.833,0,0.7868835311960671,1,0.0343,0.0531,5.57e-05,0.16,0.81,0.4295897285454806,0B1zVsLqmV9ibIFdNS5tGs,0.1170765595463138,4,rock
2535,I See You,Luke Bryan,Crash My Party,0.5729166666666666,0.657,0.821,6,0.9150672035981382,1,0.0352,0.0838,0.0,0.0457,0.714,0.4927439439239503,3Z3D2hnbZnveVhTuOifJyt,0.12008884688090737,4,country
2536,I Shot The Sheriff,The Wailers,Legend (Deluxe Edition),0.53125,0.802,0.648,8,0.7623555253386328,1,0.184,0.35,3.99e-05,0.06,0.685,0.28583555436268415,71zvW0WZ0bap9gphp7Jhgp,0.20951512287334595,4,reggae
2537,I Shot The Sheriff,The Wailers,Burnin' (Deluxe Edition),0.5833333333333334,0.801,0.641,8,0.7591914648815439,1,0.173,0.34,4.5e-05,0.0693,0.741,0.2865034236101141,5uBKhKWTJ4E47rcLQqu3YH,0.20868336483931946,4,reggae
2538,I Should Be So Lucky,Kylie Minogue,Kylie,0.5520833333333334,0.734,0.978,7,0.8842110768265259,1,0.034,0.0412,0.422,0.358,0.845,0.4058585240713808,1MK5FOmm5ppLIS2Ga3jHlT,0.13753024574669187,4,disco
2539,I Should Be...,Dru Hill,Dru World Order,0.5,0.383,0.749,1,0.9008681554312014,0,0.084,0.199,0.0,0.204,0.466,0.4436774004281853,7qZWCIgHBgjyuUBOnGnD9k,0.22560869565217392,4,R&B
2540,I Should Have Cheated,Keyshia Cole,The Way It Is,0.5833333333333334,0.436,0.533,2,0.8921081533392605,0,0.0472,0.265,0.0,0.332,0.366,0.4975251387233086,5tFDgH6do20IXdSoNBAmXK,0.2540264650283554,4,R&B
2541,I Still Believe in You,Sean McConnell,A Horrible Beautiful Dream,0.23958333333333334,0.527,0.689,5,0.8563098164321951,1,0.0326,0.313,5.24e-05,0.123,0.51,0.29155925623084555,0i2UyVsm0XZJNZl2q9yrA8,0.144234404536862,4,folk
2542,I Still Have Faith In You,ABBA,I Still Have Faith In You / Don't Shut Me Down,0.5833333333333334,0.207,0.363,5,0.8128758956121542,1,0.0306,0.418,5.24e-06,0.128,0.358,0.14492762669229958,3ddxe0WYUpNPtSnHgQOad5,0.23798393194706993,3,disco
2543,I Still Love You,702,Star,0.4895833333333333,0.639,0.755,0,0.8556299356728204,1,0.0488,0.0658,2.09e-05,0.33,0.506,0.22472239733850982,7ecOjXV0WlewEXaRo2kLNn,0.2155765595463138,4,R&B
2544,I Swear,John Michael Montgomery,Kickin' It Up,0.6041666666666666,0.628,0.496,1,0.8179227027875111,1,0.0233,0.242,1.2e-05,0.147,0.266,0.21511631535912012,7wIaLkbQzG6HMnE28etnif,0.19242627599243856,4,country
2545,I Think We're Alone Now,Tiffany,Tiffany,0.6979166666666666,0.752,0.723,7,0.6865749699283511,1,0.0507,0.025,0.00354,0.0212,0.94,0.4959709383250838,4uvjOKsp7mSjrDhWdkLPBY,0.16059262759924386,4,disco
2546,I Took A Pill In Ibiza,Mike Posner,"At Night, Alone.",0.4895833333333333,0.637,0.318,10,0.7403378484388892,1,0.0716,0.622,1.58e-06,0.125,0.383,0.14387900955614782,3CCyVdprlcXui4ZwMw1hNS,0.20970415879017013,4,pop
2547,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,I Took A Pill In Ibiza (Seeb Remix),0.0,0.673,0.79,7,0.8817268971288111,0,0.0893,0.037,9.95e-06,0.0875,0.705,0.3180430806873436,7vfWgVGiLgnGbInU5lvSQg,0.1326030245746692,4,pop
2548,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,"At Night, Alone.",0.71875,0.664,0.714,7,0.8298990638564929,0,0.111,0.0353,8.42e-06,0.0843,0.71,0.31776844286597045,1MtUq6Wp1eQ8PC6BbPCj8P,0.13137996219281664,4,electronic
2549,I WANNA BE YOUR SLAVE,Måneskin,Teatro d'ira - Vol. I,0.8333333333333334,0.75,0.608,1,0.8988546624130537,1,0.0387,0.00165,0.0,0.178,0.958,0.5083795744362123,4pt5fDVTg5GhEvEtlz9dKk,0.10814177693761814,4,rock
2550,I Wanna Be Adored - Remastered,The Stone Roses,The Stone Roses,0.65625,0.494,0.862,4,0.7641859735369488,0,0.0273,0.012,0.213,0.228,0.59,0.3840997184962331,758wEKVqfYopJIHYWdLVd4,0.22104631379962192,4,rock
2551,I Wanna Be Somebody,W.A.S.P.,W.A.S.P.,0.6041666666666666,0.285,0.825,1,0.819334762826212,0,0.0466,0.000826,0.0,0.268,0.516,0.7087653157398679,6w8dBm5KlXxWejYrbGS1EJ,0.1555765595463138,4,metal
2552,I Wanna Be Where You Are,Michael Jackson,Got To Be There,0.4166666666666667,0.605,0.843,4,0.7801893206422258,0,0.0604,0.469,0.00235,0.118,0.662,0.32930323136363915,3mnVgyzn5HC7Sqkn3B5zHs,0.11706427221172022,4,pop
2553,I Wanna Be With You,Coffee,Slippin' and Dippin' (Bonus Track Version),0.22916666666666666,0.777,0.636,4,0.676533654097589,0,0.05,0.0185,0.00618,0.239,0.903,0.4570410271454519,6CkJTGW06HbJqXRrlRJaG7,0.3799120982986767,4,disco
2554,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Whitney,0.8229166666666666,0.709,0.824,1,0.7729198263689138,1,0.0453,0.207,0.000307,0.0888,0.867,0.4229360031458514,2tUBqZG2AbRi7Q0BIrVrEj,0.2196219281663516,4,disco
2555,I Wanna Fuck You,Snoop Dogg,Tha Blue Carpet Treatment,0.0,0.861,0.479,7,0.7831441870195074,1,0.0515,0.0452,0.0,0.351,0.278,0.30528490553083115,4nWn9o7NTpuqzHQ5hyae8U,0.11333364839319471,4,hiphop
2556,I Wanna Know,RL Grime,NOVA,0.5520833333333334,0.432,0.85,10,0.8881596150828931,1,0.0771,0.501,6.59e-06,0.203,0.109,0.19691531792448708,4ToogKQq58R9TvO40qRuxi,0.13969187145557657,4,electronic
2557,I Wanna Know (feat. Bea Miller),NOTD,I Wanna Know (feat. Bea Miller),0.6458333333333334,0.661,0.725,6,0.8766016421735264,1,0.0563,0.0253,0.0,0.123,0.605,0.4298581245981862,18W92Zm1KjLCbUIszOhpkD,0.13138563327032135,4,electronic
2558,I Wanna Rock,Twisted Sister,Stay Hungry,0.71875,0.504,0.911,2,0.9259975942680823,1,0.0738,0.00512,0.0123,0.355,0.671,0.3444520039198307,70Z9t1qhytWtG4cCmmi7mU,0.11420321361058601,4,rock
2559,I Wanna Run Away,R3HAB,I Wanna Run Away,0.3541666666666667,0.736,0.656,1,0.819805449505779,0,0.238,0.228,0.0134,0.178,0.223,0.3309635418292127,6QHKcbL8vrX0Ra3kKpNTVs,0.09479962192816635,4,electronic
2560,I Wanna Talk About Me,Toby Keith,Pull My Chain,0.6041666666666666,0.765,0.87,5,0.8679200878615134,1,0.0499,0.168,0.0,0.125,0.684,0.3433035184849979,3VHevS1BocAcrihLnl11DG,0.11817296786389414,4,country
2561,I Want A New Drug,Huey Lewis & The News,Greatest Hits: Huey Lewis And The News,0.5729166666666666,0.672,0.897,2,0.8750065373149939,1,0.0541,0.0786,6.4e-06,0.389,0.777,0.36969995818014995,0mZNKyrUmsrlDRoYHWsyMu,0.14452457466918714,4,disco
2562,I Want Candy (Re-Recorded),Bow Wow Wow,"Disco Hits of The '70s, '80s & '90s",0.15625,0.716,0.956,7,0.8104963129543434,1,0.0796,0.00293,0.022,0.0986,0.604,0.3628714632578287,6amfjmsXKyEUzTgVzWFdKK,0.09737901701323251,4,disco
2563,I Want It That Way,Backstreet Boys,The Hits--Chapter One,0.6875,0.689,0.702,6,0.8561267716123633,0,0.0261,0.216,0.0,0.159,0.484,0.29943012652065093,6e40mgJiCid5HRAGrbpGA6,0.14618809073724007,4,pop
2564,I Want Love (with Two Feet),Gryffin,I Want Love (with Two Feet),0.4791666666666667,0.586,0.764,2,0.8340044976727159,1,0.0345,0.00467,0.0125,0.162,0.166,0.43653057530381806,2ybp2K0VO9sbtGFCfO8tp1,0.1279867674858223,3,electronic
2565,I Want Out,Helloween,"Keeper of the Seven Keys, Pt. II (Expanded Edition)",0.6354166666666666,0.477,0.859,0,0.7781235291041263,1,0.0387,0.000333,0.000155,0.265,0.629,0.24935865826940723,5VZwMq6yaFb04PCTfdNY3K,0.20914933837429112,4,metal
2566,I Want To Hold Your Hand - Remastered 2015,The Beatles,1 (Remastered),0.7291666666666666,0.49,0.715,7,0.8585586527901261,1,0.0476,0.386,0.0,0.311,0.866,0.4972629844392707,4pbG9SUmWIvsROVLF0zF9s,0.08205482041587901,4,rock
2567,I Want You,Thalia,Thalia,0.5104166666666666,0.803,0.773,0,0.9087913812039119,1,0.121,0.0107,0.0,0.0632,0.708,0.25501370068222534,1HCPjfa02m5JwcO37LHfYb,0.15793383742911152,4,hiphop
2568,I Want You Back,The Jackson 5,Disco Top 50,0.010416666666666666,0.667,0.669,8,0.8398619319073269,1,0.0326,0.441,0.00229,0.215,0.947,0.2946551734899601,5aDQ8Gib8u3PdU6QP3HgUq,0.11300567107750473,4,disco
2569,I Want Your Love - 2018 Remaster,CHIC,C'est Chic (2018 Remaster),0.5520833333333334,0.699,0.604,9,0.6531562156790963,0,0.0359,0.0185,0.073,0.0868,0.96,0.3942738014243716,7ooheiWgbyNtGOBTPbjNoq,0.3352117202268431,4,disco
2570,I Was Born To Love You,Ray LaMontagne,MONOVISION,0.5833333333333334,0.659,0.236,9,0.6752261910987918,1,0.0304,0.84,6.32e-05,0.206,0.216,0.16870876531573983,3YllcvA3PW1DUwjckCVjIw,0.1824196597353497,4,folk
2571,I Was Born To Love You,Ray LaMontagne,I Was Born To Love You,0.6770833333333334,0.65,0.271,9,0.7139009466032111,1,0.0314,0.794,6.9e-05,0.196,0.21,0.16838419334502625,3PG6V5yuFfo4APiovOQoRv,0.1955671077504726,4,folk
2572,I Was Made For Lovin' You,KISS,Dynasty,0.8229166666666666,0.768,0.852,4,0.8411432456461483,1,0.038,0.214,7.36e-05,0.0723,0.867,0.48257610276447926,07q0QVgO56EorrSGHC48y3,0.20066824196597355,4,rock
2573,I Was Made for Dancin',Leif Garrett,The Leif Garrett Collection,0.4583333333333333,0.689,0.584,11,0.6386956749124,0,0.0314,0.0319,0.00275,0.327,0.837,0.47483006784802545,3kovBaZ1LGLH1PL31qG7cL,0.12996880907372402,4,disco
2574,I Will Always Love You,Dolly Parton,Jolene,0.625,0.446,0.142,9,0.6506981852413577,1,0.0335,0.96,0.00114,0.101,0.156,0.5284593442397837,6nRvgo4ySezQKD1D7NIqAu,0.11073724007561436,4,country
2575,I Will Find,Vintage Culture,I Will Find,0.6458333333333334,0.922,0.535,6,0.7899952931332044,0,0.0484,0.144,0.271,0.552,0.382,0.4551060788585053,2bbfiUnH4CATlekDS1dxNr,0.1567117202268431,4,electronic
2576,I Will Find You,Harry Lightfoot,La Belle Époque,0.0,0.364,0.267,7,0.5333403064693268,0,0.0357,0.668,0.957,0.128,0.0388,0.5547247067929167,3XE4YGyzAtDCI8C9z4GByP,0.12322117202268432,4,orchestral
2577,I Will Never Let You Down,Rita Ora,I Will Never Let You Down,0.6458333333333334,0.753,0.801,4,0.9195910255739763,1,0.0296,0.403,0.0,0.128,0.794,0.4803165825068191,2ia7iiEtpiOL2ZVuWxBZGB,0.13661058601134216,4,pop
2578,I Will Survive,Gloria Gaynor,Love Tracks,0.6979166666666666,0.77,0.775,9,0.7533863291668846,0,0.0495,0.0227,0.00262,0.297,0.802,0.41118275274481775,7rIovIsXE6kMn629b7kDig,0.22417202268431002,4,disco
2579,"I Will Survive - Original 7"" Version",Gloria Gaynor,Disco Top 50,0.041666666666666664,0.779,0.542,9,0.6078395481407876,0,0.0515,0.0358,0.000659,0.33,0.647,0.40711936134223,4BLQNqzHjxLs0by9ppdRru,0.13179584120982987,4,disco
2580,I Will Survive - Rerecorded,Gloria Gaynor,I Will Survive (Rerecorded),0.5520833333333334,0.673,0.752,9,0.7950421003085613,0,0.0491,0.00309,0.0,0.112,0.576,0.43056968622628905,2a1MrtxYybqFV1Ow8VJ1dW,0.19479584120982987,4,disco
2581,I Will Wait,Mumford & Sons,Babel (Deluxe Version),0.6875,0.478,0.758,1,0.8624548925265415,1,0.0331,0.00974,0.00717,0.312,0.452,0.4996535818389499,1fXiYSWmkKJfRKMegCkI11,0.2058478260869565,4,folk
2582,I Wish (feat. Mabel),Joel Corry,I Wish (feat. Mabel),0.6770833333333334,0.686,0.856,9,0.9326133570419958,0,0.0426,0.0896,0.0,0.0648,0.733,0.4552621230751946,0YORgvqP1MotwCnDZzOwII,0.11606332703213611,4,electronic
2583,I Wish Grandpas Never Died,Riley Green,Different 'Round Here,0.6666666666666666,0.445,0.492,6,0.8541655771141677,1,0.0294,0.036,0.0,0.122,0.24,0.6051644393955471,7Dxes6VnfbZYV0S2QTnVuT,0.1809829867674858,4,country
2584,I Wish I Was the Moon,Neko Case,Blacklisted,0.5104166666666666,0.271,0.31,0,0.7953297421682967,1,0.0309,0.725,1.99e-06,0.119,0.16,0.7399928843837189,4PxzGOH79jcmmldKgoI9sB,0.14725897920604916,3,folk
2585,I Wish You Were Here,Alpha Blondy,Jah Victory,0.625,0.794,0.57,7,0.8009256838031483,1,0.0645,0.0197,0.014,0.104,0.575,0.5799726610532361,7HXcSZsNnjm5HV49Rlk7n4,0.1970009451795841,4,reggae
2586,I Wish you Roses,Kali Uchis,I Wish you Roses,0.8125,0.467,0.624,10,0.7811045447413838,0,0.0508,0.143,0.000899,0.145,0.31,0.5669398480753507,6BQrmjAgPfPTwILoFEK3Hd,0.15785822306238184,4,R&B
2587,I Won't Let The Sun Go Down On Me,Nik Kershaw,Human Racing,0.59375,0.631,0.863,9,0.7947806077088019,1,0.035,0.126,2.32e-05,0.0311,0.747,0.34035116190523745,65YtzNpiPhGVzg6GPzkotn,0.13697542533081286,4,disco
2588,I Wonder,Iseo & Dodosound,I Wonder,0.4270833333333333,0.757,0.687,2,0.8920820040792845,0,0.148,0.0934,0.000158,0.0265,0.481,0.18036838918676,5ZCNcQRCQfqdE9gAJir3Hg,0.09543572778827977,4,reggae
2589,I Wonder If I Take You Home (Re-Recorded),Lisa Lisa & Cult Jam,"Disco Hits of The '70s, '80s & '90s",0.19791666666666666,0.736,0.783,6,0.8113592385335495,0,0.0807,0.0139,0.000111,0.079,0.713,0.40021596519589786,0ec1NKajvp42T7atjbytk6,0.32885066162570886,4,disco
2590,I Write Sins Not Tragedies,Panic! At The Disco,A Fever You Can't Sweat Out,0.7291666666666666,0.569,0.83,9,0.8962920349354113,0,0.14,0.0807,0.0,0.114,0.609,0.7429889333441523,4bPQs0PHn4xbipzdPfn6du,0.12070132325141777,4,rock
2591,I Wrote The Book,Morgan Wallen,3 Songs At A Time Sampler,0.8020833333333334,0.682,0.805,2,0.9058888133465823,1,0.0403,0.0888,5.34e-05,0.0776,0.826,0.5799789028219037,76FeKAU0A4dpFGrVSg2TX2,0.11610018903591682,4,country
2592,I got rhythm,Biréli Lagrène,3 Original Album Classics,0.0,0.412,0.654,5,0.6746509073793211,0,0.148,0.884,0.719,0.988,0.526,0.6289580615563225,7ILRg8sHxLWHqtdwpDDubJ,0.22060491493383744,4,jazz
2593,I'd Love To Change The World - Matstubs Remix,Jetta,This Is Future Pop,0.22916666666666666,0.411,0.765,4,0.8405941111866535,0,0.143,0.06,0.00807,0.0646,0.237,0.5543189918295247,4sTFZdBES6oi6xkNRvAbBD,0.12335255198487713,4,electronic
2594,I'll Bake Me A Man,Barbara Acklin,20 Greatest Hits,0.22916666666666666,0.794,0.648,6,0.8476021128602061,0,0.0456,0.171,6.2e-05,0.0305,0.658,0.3712229497350369,4YG1dGmuVc3akaUEKknn5x,0.13266540642722116,4,disco
2595,I'll Be Gone - Extended Mix,Ryos,I'll Be Gone,0.2708333333333333,0.505,0.9,6,0.8739344176559803,0,0.0498,0.000296,4.58e-05,0.171,0.275,0.4803852419621623,2MSr5uzB5wgQD1ivWwhExW,0.19618241965973535,4,electronic
2596,I'll Be Seeing You,Billie Holiday,Billie Holiday,0.625,0.355,0.0304,1,0.4681502013493018,1,0.0361,0.989,0.0555,0.116,0.188,0.24615038917427645,4smkJW6uzoHxGReZqqwHS5,0.144234404536862,3,jazz
2597,I'll Get Over You - Remastered,Crystal Gayle,Crystal Gayle: The Hits,0.4583333333333333,0.563,0.436,8,0.7771821557449924,1,0.0347,0.682,0.0,0.0854,0.451,0.36691612935441387,5cc4xKRM4dHZ6aVYbGKmdc,0.14354158790170132,4,country
