name,artist,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
Koko - Original Take 2,Charlie Parker,The Charlie Parker Story,0.40625,0.484,0.488,5,0.7828702585165499,0,0.048,0.867,0.141,0.147,0.426,0.7098830879916694,0d6m2xfXqMyEKOeRvfL7Ot,0.10850661625708885,4,jazz
Koko - Radio Edit,Sander van Doorn,Koko,0.14583333333333334,0.556,0.792,0,0.7727953611983571,0,0.0741,0.00604,0.731,0.484,0.347,0.6056136697117432,1hR7KntZGfOwHSFcUk4Vza,0.12388185255198488,4,electronic
Kool Thing,Sonic Youth,Goo (Deluxe Edition),0.3333333333333333,0.224,0.94,4,0.8625030200531528,0,0.063,0.00367,0.0806,0.183,0.214,0.7350073365835187,02NjS2MNrjsdxiQNfrl7zz,0.17718998109640832,4,rock
Koolaid,Accept,The Rise of Chaos,0.5625,0.548,0.904,11,0.8778207296448417,1,0.03,0.000429,0.0842,0.37,0.342,0.6106688124201258,249XHhBxBOblTCYStaC27L,0.22758695652173913,4,metal
Kryptonite,3 Doors Down,The Better Life,0.8020833333333334,0.545,0.865,11,0.8654747523556415,0,0.0286,0.00664,1.1e-05,0.168,0.543,0.46863728877739386,6ZOBP3NvffbU4SZcrnt1k6,0.16540642722117202,4,rock
Ku Klux Klan,Steel Pulse,Reggae Greats,0.3958333333333333,0.737,0.504,9,0.7086011113795603,0,0.238,0.0143,0.0,0.0543,0.825,0.617976996260709,1ViW8CWCiUff8iwlSpeI1r,0.14753686200378072,4,reggae
Kung Fu Fighting,Carl Douglas,The Soul of the Kung Fu Fighter,0.6666666666666666,0.598,0.673,2,0.7513650640251269,1,0.0693,0.0422,6.9e-05,0.289,0.59,0.4829554598381218,40NRm1ZLvZpUSCUXAGGZ8J,0.1311531190926276,4,disco
Kush - Main,Dr. Dre,Kush,0.6458333333333334,0.444,0.866,7,0.8531770959168882,1,0.111,0.000622,4.72e-05,0.105,0.375,0.44951010555213705,1U8Ho1nOzKXYDvfigOuHG4,0.16652835538752364,4,hiphop
"Köln, January 24, 1975, Pt. II C - Live",Keith Jarrett,The Köln Concert,0.5104166666666666,0.27,0.688,0,0.6094467262623823,1,0.0547,0.973,0.884,0.669,0.219,0.35899559804988873,4FMI4Ln1LhyxGldkNXan5e,0.33828638941398864,4,jazz
L'amour Toujours,Gigi D'Agostino,L'Amour Toujours,0.5625,0.593,0.738,11,0.8359507127325441,0,0.0248,0.0127,0.00391,0.156,0.506,0.6389406920054906,1QJFW9TapmQA41A1gp9nNe,0.3389413988657845,4,electronic
L'amour toujours (feat. Delaney Jane) - Tiësto Edit,Dzeko & Torres,L'amour toujours (feat. Delaney Jane) [Tiësto Edit],0.6041666666666666,0.591,0.931,3,0.9341145204155594,1,0.0969,0.00763,0.000216,0.153,0.17,0.6152080276423534,4UutBLYMby6whu2bMYh9Oa,0.09785349716446125,4,electronic
L.A. Woman,The Doors,L.A. Woman,0.6458333333333334,0.354,0.731,2,0.7816380768301523,1,0.0382,0.0812,0.00124,0.115,0.697,0.8076537132579165,6DmfWj5kOa1fX8AwN9byOn,0.38962854442344047,4,rock
L.O.V.E. Machine,W.A.S.P.,W.A.S.P.,0.4479166666666667,0.253,0.959,11,0.8180719980671659,1,0.125,4.77e-06,0.00325,0.0867,0.193,0.5327779618497657,6xGTA1tF7GGy1QI19aWnQj,0.16332703213610586,3,metal
LA LA LAND (feat. Delaney Jane),DVBBS,LA LA LAND (feat. Delaney Jane),0.4166666666666667,0.667,0.799,0,0.873737617782073,0,0.0728,0.061,1.27e-05,0.106,0.475,0.6626023571732853,6YIWXrjPyaxjO96yz5ccg3,0.1386937618147448,4,electronic
LENTITO,Alvaro Diaz,LENTITO,0.59375,0.584,0.803,1,0.8837158733993717,1,0.273,0.0392,4.71e-05,0.0973,0.339,0.5114261371704454,4RMKNv1Bl3koY4Kys0G8Rb,0.13668620037807183,4,reggae
LOT OF ME,Lil Tecca,We Love You Tecca 2,0.75,0.704,0.537,0,0.7964484174921479,1,0.302,0.223,0.0,0.122,0.7,0.36656411227339425,2ZXxRC6V6AXzMdbLQZMHSB,0.06137807183364839,4,hiphop
La Bamba,Los Lobos,La Bamba / Charlena,0.6770833333333334,0.506,0.764,0,0.7076830152210679,1,0.046,0.144,0.00025,0.247,0.868,0.73998201353718,0uMMLry3hzWGn3q3loqMkm,0.10893572778827977,4,disco
La Calle Me Lo Pidio,Yandel,Quien Contra Mi,0.5104166666666666,0.768,0.753,0,0.8607151485866151,1,0.12,0.145,0.00368,0.0907,0.729,0.44955270506934253,2h2BxMOTXrYAApqWQ6ZqTy,0.12007561436672969,4,reggae
La Carita,Mora,Primer Dia de Clases,0.5729166666666666,0.884,0.665,0,0.8775308045421599,1,0.188,0.149,0.0,0.106,0.91,0.4494580394755526,7vzrfgC7IGsOaJKaF5JHOA,0.12577221172022685,4,reggae
La Danse,Timmy Trumpet,La Danse,0.5833333333333334,0.357,0.844,1,0.8519449142304905,0,0.0963,0.00808,0.0,0.344,0.274,0.8217446868935485,0NkOrQXPqhUe7tIfjenEIi,0.17935255198487712,4,electronic
La Grange - 2005 Remaster,ZZ Top,Tres Hombres (Expanded 2006 Remaster),0.7708333333333334,0.545,0.64,4,0.763300314085528,0,0.224,0.00249,0.0304,0.196,0.606,0.38123727931083445,70YvYr2hGlS01bKRIho1HM,0.16214272211720226,4,rock
La La Bam-Bam,The Congos,Total Reggae: Classic Roots,0.34375,0.851,0.603,6,0.7995651123459773,1,0.049,8.39e-05,0.0,0.115,0.89,0.5928101481516542,7z9tKI5lpgMmvEsVpchGiz,0.15930718336483932,4,reggae
La La La (Brasil 2014) (feat. Carlinhos Brown),Shakira,Shakira. (Expanded Edition) [Spanish Version],0.6354166666666666,0.795,0.819,11,0.8841990819038416,1,0.0433,0.184,0.0013,0.346,0.613,0.6057840677805651,6i2kn3iS5WKzsaYBdeHLIQ,0.1310907372400756,4,pop
La Vie En Rose,Louis Armstrong,Satchmo: The Louis Armstrong Collection,0.0,0.552,0.0917,0,0.7391398888620441,1,0.0527,0.858,0.000488,0.108,0.268,0.6581057414682634,4FRz9YXMYXx1RKTDZs4ub0,0.13616918714555765,4,jazz
"La campanella in G-Sharp Minor (From ""Grandes études de Paganini"", S. 141 / 3)",Franz Liszt,Liszt - My Piano Hero,0.5104166666666666,0.28,0.287,8,0.4678183136023194,0,0.0367,0.931,0.888,0.0762,0.509,0.41630614853031667,2Hnurh1BcigGbCGFOb4Uid,0.21649716446124764,4,orchestral
"La plus que lente, L. 121",Claude Debussy,Claude Debussy,0.3645833333333333,0.262,0.0272,6,0.3883788354675043,1,0.0446,0.993,0.919,0.134,0.069,0.3261561035641596,1nvQNueSDrgxoj6UrdeLsO,0.19231285444234406,5,orchestral
La rive gauche,Virginio Aiello,La rive gauche,0.3854166666666667,0.452,0.0279,9,0.4424015462672143,0,0.0338,0.991,0.93,0.106,0.121,0.48450797557627673,2zFVd4SixhHQvbst0hreDh,0.08016068052930057,4,orchestral
La traviata / Act I: Libiamo ne'lieti calici,Giuseppe Verdi,Verdi: La Traviata,0.5729166666666666,0.424,0.214,10,0.576032858178304,1,0.0763,0.962,2.9e-05,0.681,0.282,0.5358593269276282,41ujv4mhxlqR8nlnieDpDp,0.11018336483931947,4,orchestral
"La traviata / Act II: Di Provenza il mar, il suol",Giuseppe Verdi,Verdi,0.3958333333333333,0.2,0.13,1,0.5230973665136506,1,0.0458,0.983,0.038,0.266,0.109,0.7940029346334074,3MlODhUsLG6k8sE1uuEjvS,0.21083837429111532,5,orchestral
La valse d'Amélie - Version orchestre,Yann Tiersen,Le Fabuleux destin d'Amélie Poulain (Bande originale du film),0.5416666666666666,0.193,0.335,9,0.7936458081662238,0,0.0314,0.852,0.131,0.117,0.254,0.3032990959435793,23eNu1Z3GB7FGvI2VQYhYu,0.05803402646502836,4,orchestral
La valse d'Amélie - Version piano,Yann Tiersen,Amélie (Original Soundtrack),0.0,0.194,0.179,9,0.5966175404687123,0,0.0413,0.988,0.86,0.0819,0.179,0.8409476025938373,7tgFNkQwXvxZaepiBTExF1,0.09426654064272212,3,orchestral
La vie en rose - Single Version,Louis Armstrong,Highlights From His Decca Years,0.6666666666666666,0.558,0.123,0,0.7522106789079488,1,0.0525,0.809,0.00121,0.0916,0.341,0.33208690301509913,3yYfoYGVpriV4fG9L1ogsD,0.1393194706994329,4,jazz
Ladies Night,Kool & The Gang,Ladies' Night,0.5520833333333334,0.657,0.431,9,0.6244986711766127,1,0.166,0.149,2.18e-05,0.0428,0.926,0.5301651914611634,2uKJxjqcFu2Pr2CEsGGYJa,0.3086710775047259,4,disco
Ladies and gentlemen we are floating in space,Spiritualized,Ladies and gentlemen we are floating in space,0.53125,0.376,0.41,2,0.7266972698719498,1,0.034,0.753,0.000543,0.234,0.171,0.47347470062005964,0fOjUafaAhJV16oRBgCtz7,0.16551984877126655,3,rock
Lady (You Bring Me Up),Commodores,In The Pocket,0.5520833333333334,0.892,0.593,0,0.7755738100990577,0,0.0405,0.2,0.000339,0.0996,0.867,0.5726274435556397,5CLozJK4pKWoPpFf2Z1Mye,0.22144990548204158,4,disco
Lady America,Voyage,"Twelve Inch Classics from the 70s, Vol. 2",0.2708333333333333,0.649,0.84,5,0.8170330997825561,1,0.0411,0.000681,0.00658,0.375,0.921,0.6059544658493871,5kEbQwj3CHP9Bqn5gejdmd,0.32974196597353495,4,disco
Lady Bump,Penny McLean,Lady Bump,0.3854166666666667,0.831,0.511,2,0.651171780623339,0,0.115,0.00343,0.000686,0.0519,0.965,0.5776399867468168,31UBcyZkwJRy2ZV5XpMlxh,0.1585132325141777,4,disco
Lady Caliph: Dinner,Ennio Morricone,Yo-Yo Ma Plays Ennio Morricone (Remastered),0.3229166666666667,0.101,0.246,4,0.6466779415317709,1,0.0407,0.969,0.918,0.113,0.0396,0.41543522506744923,0ZxAdzTC0cKiKmPPoUVWKO,0.1620671077504726,4,orchestral
Lady Caliph: Nocturne,Ennio Morricone,Yo-Yo Ma Plays Ennio Morricone (Remastered),0.3229166666666667,0.15,0.295,9,0.68342594829669,0,0.0392,0.822,0.932,0.107,0.0366,0.4249869834808539,5A9jxncVxlsfeIA7KHpQ18,0.08937618147448015,3,orchestral
Lady Evil - 2009 Remaster,Black Sabbath,Heaven & Hell,0.4270833333333333,0.583,0.677,4,0.6789321092051219,1,0.0298,0.00239,0.000982,0.0982,0.886,0.5853504993610072,4kWp7iQopHC1DW7clIxgQf,0.19247637051039698,4,metal
Lady Marmalade,Christina Aguilera,Keeps Gettin' Better: A Decade of Hits,0.0,0.739,0.864,5,0.9508818555206572,1,0.0666,0.014,4.53e-06,0.659,0.64,0.5201685047569461,0WeM70hkHomP10xHUup39A,0.19567769376181474,4,pop
Lady Marmalade,LaBelle,Nightbirds,0.5625,0.631,0.563,2,0.7101956994443103,0,0.0552,0.398,0.0,0.0733,0.947,0.5583518720121171,17VWTx7LD7liGlpnlGhUbn,0.1684187145557656,4,disco
Lady Mi Amor,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,0.7395833333333334,0.782,0.618,2,0.8756221309495048,1,0.055,0.0632,7.44e-05,0.15,0.752,0.4402707435982392,30Xh83fw03PZ2Wfm36H4EZ,0.08330245746691871,4,reggae
Ladykillers,Lush,Lovelife,0.4583333333333333,0.451,0.885,4,0.8477651606668277,0,0.081,0.00617,0.0,0.107,0.8,0.7467932030103659,64RQTM5ih8kx5rl8fxbRVv,0.12718336483931947,4,rock
Lagoon of Forgotten Dreams (Laguna de los Sueños Olvidados),Julián Fueyo,Lagoon of Forgotten Dreams (Laguna de los Sueños Olvidados),0.4479166666666667,0.342,0.013,2,0.2680357574293308,0,0.0347,0.991,0.935,0.144,0.0982,0.3627206891655228,7peGuJtU76TKrTYpwmxGBU,0.07893289224952742,4,orchestral
Laid,James,Laid,0.6875,0.457,0.909,0,0.775042280744141,1,0.0317,0.0016,0.000276,0.135,0.755,0.5490509774222558,2CdS3DRqWR5LAhy4hM5X9W,0.09237618147448015,4,rock
Landmarks,Brian Blade & The Fellowship Band,Landmarks,0.3020833333333333,0.381,0.129,8,0.4666586131915922,1,0.0307,0.928,0.838,0.124,0.14,0.4985563496947034,5bjV2B1rH2gkdtJ4qr0qQy,0.4173667296786389,3,jazz
Larger Than Life,Joseph William Morgan,Larger Than Life,0.0,0.454,0.703,1,0.7941290166706934,1,0.046,0.00118,0.907,0.246,0.0975,0.5207128319212382,3KCFukavLXO7fYx0aHjb7x,0.11391493383742911,4,orchestral
"Larghetto and Allegro, K.Anh. 229: Larghetto",Wolfgang Amadeus Mozart,Guitar for Relaxation,0.3541666666666667,0.6,0.0245,2,0.427011355399855,1,0.0714,0.981,0.878,0.092,0.239,0.33389501585648695,4IlmdgYfHujWUIOdp6sLyz,0.2140897920604915,4,orchestral
Laserface 01 (Aperture),Gareth Emery,Laserface 01 (Aperture),0.5416666666666666,0.553,0.825,9,0.8326165740517034,0,0.0382,0.0133,0.894,0.159,0.215,0.6437165712121928,1MQkhomMlwsYigfmswbEbx,0.08932986767485822,4,electronic
Last Call,49 Winchester,Fortune Favors the Bold,0.53125,0.591,0.73,2,0.8425706692437788,1,0.0319,0.0098,0.002,0.115,0.791,0.7859137596440573,0SKmU6qOXKUdHuZsiSqpcn,0.14178544423440453,4,folk
Last Chance,Kaskade,Atmosphere,0.4375,0.413,0.851,3,0.8900700652331481,0,0.0605,0.0613,0.0167,0.107,0.171,0.60526814029441,1ags60Iq9M0vFlvSLAOZE4,0.18841965973534971,4,electronic
"Last Dance - 12"" Version",Donna Summer,Bad Girls (Deluxe Edition),0.375,0.553,0.691,10,0.7610050736892969,1,0.0764,0.524,0.00653,0.495,0.371,0.5898707814644767,4nWrCsWZzxiXX8FYHbydzl,0.4082173913043478,4,disco
Last Friday Night (T.G.I.F.),Katy Perry,Teenage Dream: The Complete Confection,0.75,0.649,0.815,3,0.9116694853829428,0,0.0415,0.00125,4.31e-05,0.671,0.765,0.5965352392672882,455AfCsOhhLPRc68sE01D8,0.16239508506616257,4,pop
Last Man Standing,HammerFall,Any Means Necessary,0.5729166666666666,0.533,0.803,2,0.8414592896834985,0,0.0376,0.0447,0.0,0.392,0.165,0.5206512992852748,18S33odAheWBHbVAefiRLM,0.1997164461247637,4,metal
Last Night,Morgan Wallen,3 Songs At A Time Sampler,0.90625,0.517,0.675,6,0.8733510509784973,1,0.0357,0.459,0.0,0.151,0.518,0.9648932645430018,59uQI0PADDKeE6UZDTJEe8,0.09917013232514178,4,country
Last Night Of Our Lives - Radio Edit,Manse,Last Night Of Our Lives,0.375,0.436,0.89,9,0.9259482966900218,1,0.049,0.027,0.0,0.163,0.214,0.6004401950111232,1bYuKo7Ph4qS5Klw9zzD74,0.11584782608695653,4,electronic
Last Night a D.J. Saved My Life,Indeep,A Night to Remember (Mixed By Tony Okungbowa & Jojoflores),0.5833333333333334,0.849,0.657,11,0.8219618265281469,1,0.205,0.0463,2.93e-05,0.117,0.864,0.5333554219718843,34jtsFqKNRSJFa0r6ZRqQh,0.18310018903591682,4,disco
Last Nite,The Strokes,Is This It,0.6666666666666666,0.624,0.899,0,0.865450591930418,1,0.0296,0.0221,0.000137,0.0975,0.79,0.49254981776873197,3SUusuA9jH1v6PVwtYMbdv,0.12706994328922494,4,rock
Last One,Savannah Ré,Last One,0.5104166666666666,0.529,0.435,5,0.79251026818072,1,0.102,0.702,0.0,0.144,0.532,0.3028399678136981,4BMhlUG6LpQhcpvRuvfQRM,0.1161531190926276,4,R&B
Last One To Know,Steve Aoki,Neon Future IV,0.3229166666666667,0.636,0.951,8,0.940686156076347,1,0.0474,0.0171,0.0,0.458,0.697,0.6627727552421072,6P8KiFRWcRhKgeU8V9qLad,0.13135255198487714,4,electronic
Last Resort,Papa Roach,Infest,0.8125,0.589,0.89,4,0.913529838125151,0,0.0603,0.000481,0.00082,0.201,0.692,0.4288256733090358,5W8YXBz9MTIDyrpYaCg2Ky,0.13324574669187145,4,rock
Last Shot,Kip Moore,SLOWHEART,0.5625,0.487,0.859,4,0.8970041072722881,1,0.0488,0.00204,0.0,0.322,0.377,0.7007005253940455,6viHvc13l9A6Ua6xugpeX6,0.1602523629489603,4,country
Last Time That I Checc'd (feat. YG),Nipsey Hussle,Victory Lap,0.625,0.711,0.746,1,0.9013288233872916,1,0.253,0.0289,0.0,0.371,0.279,0.45450844890424574,39xWBHPM4E9MwzEy5gbM7p,0.1575047258979206,4,hiphop
Last War,Beres Hammond & Zap Pow,Total Reggae: Classic Roots,0.3645833333333333,0.609,0.784,6,0.7892002899251026,0,0.0831,0.121,0.00281,0.421,0.91,0.7362900553793724,3CATV9Xarrz4sK5Audiq6r,0.17145557655954632,4,reggae
Lasting Lover,Sigala,Lasting Lover,0.7083333333333334,0.676,0.786,1,0.8939598936941291,1,0.0478,0.197,0.0,0.0943,0.483,0.596312775121882,0DmAvNCAK08oCi7miSZUIY,0.15068620037807184,4,electronic
Latch,Disclosure,Settle (Deluxe),0.7083333333333334,0.729,0.735,1,0.871587339937183,1,0.0919,0.0178,0.000193,0.089,0.544,0.577393856202963,1DunhgeZSEgWiIYbHqXl0c,0.18613799621928168,4,electronic
Late Night,ODESZA,A Moment Apart,0.5729166666666666,0.612,0.628,2,0.8402029475718773,1,0.0752,0.0358,0.00898,0.193,0.434,0.5918634922137549,5Nu5Uyoauauy9LFePYL1Z3,0.159945179584121,4,electronic
Latin Class,Eamon Harkin,People Are All That We Have,0.11458333333333333,0.745,0.894,4,0.7890794877989853,0,0.0541,0.122,0.888,0.129,0.681,0.6153973588299332,2JzyM6FIS8M6hN5YwRndgk,0.2118969754253308,4,disco
Lay All Your Love On Me,ABBA,ABBA Gold,0.7083333333333334,0.695,0.701,0,0.8479101232181686,1,0.0281,0.0187,0.0464,0.251,0.58,0.6295261987030814,2245x0g1ft0HC7sf79zbYN,0.20186578449905482,4,disco
Lay Down,Priestess,Hello Master,0.5416666666666666,0.52,0.886,8,0.9457115245228316,1,0.0454,0.00128,0.0,0.0846,0.636,0.5771997917356936,4ltXPf327ewFdmTPp5Skow,0.11991209829867674,4,metal
Lay It All on Me (feat. Ed Sheeran),Rudimental,We the Generation,0.5625,0.669,0.747,6,0.831650157042764,1,0.0428,0.141,0.0,0.185,0.483,0.5799734936337388,6splO3UF8hSmK33y5fJTNk,0.17344706994328923,4,pop
Lay It Down,Lloyd,King Of Hearts (Deluxe),0.59375,0.527,0.796,1,0.8798985262140615,0,0.062,0.017,0.0,0.0798,0.534,0.738344298764614,0npGoOENjn7vVvIMmvWekQ,0.17124196597353497,4,R&B
Lay It Down,Ratt,Invasion of Your Privacy,0.6041666666666666,0.442,0.759,10,0.6778207296448417,1,0.0354,0.000402,0.0081,0.174,0.279,0.9377431722440478,3D5ORNm9spaTcdRx50ksHx,0.13858884688090736,4,metal
Lay Low,Blake Shelton,Based on a True Story... (Deluxe Edition),0.4270833333333333,0.699,0.648,0,0.838994926310703,1,0.0262,0.177,0.000146,0.244,0.656,0.5063520613433048,3Q9YjVy5ql7BDL4OoEAE78,0.12749905482041587,4,country
Lay Low,Snoop Dogg,Tha Last Meal,0.59375,0.87,0.653,0,0.8982121285334622,1,0.326,0.151,0.0,0.303,0.755,0.4489042457518815,0YHI5hydPPth6J5UOzdLDX,0.15507277882797732,4,hiphop
Lay Low,Tiësto,Lay Low,0.84375,0.534,0.855,1,0.8844406861560763,0,0.183,0.0607,0.000263,0.346,0.42,0.5777441188999858,0zKbDrEXKpnExhGQRe9dxt,0.0893289224952741,4,electronic
Lay Me Down,Sam Smith,In The Lonely Hour (Drowning Shadows Edition),0.71875,0.468,0.19,4,0.7342836433921238,1,0.0373,0.919,0.0,0.107,0.326,0.593169877408056,64GRDrL1efgXclrhVCeuA0,0.15179867674858222,4,pop
Lay You Down Easy (feat. Sean Paul),MAGIC!,Lay You Down Easy (feat. Sean Paul),0.4375,0.644,0.868,6,0.8753080454215993,1,0.0738,0.0476,0.0,0.28,0.947,0.4258579069437213,4FTOFgpECL4tlu8DljL0XM,0.09859451795841209,4,pop
Layin Next to Me,JANE HANDCOCK,Layin Next to Me,0.4583333333333333,0.642,0.797,3,0.9205363614399613,1,0.172,0.0684,0.00491,0.106,0.582,0.6434515075495811,11BHnIy9pbdihg8PeqiCgt,0.15025425330812855,4,R&B
Layla,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),0.7395833333333334,0.404,0.902,1,0.90964000966417,1,0.0665,0.577,0.297,0.287,0.497,0.5474937284044114,2kkvB3RNRzwjFdGhaUA0tz,0.34490264650283553,4,rock
Layla - Acoustic Live,Eric Clapton,Unplugged (Live),0.6979166666666666,0.559,0.524,2,0.7221551099299348,0,0.0462,0.318,0.00094,0.933,0.652,0.44421829885927955,0zxj7dVhYZq5ACyaDx5XIo,0.21748015122873346,4,rock
Lazy Afternoon,Joe Henderson,Ballads,0.4166666666666667,0.286,0.0553,5,0.5149553032133366,0,0.034,0.982,0.592,0.0989,0.182,0.24986510152884933,2n0nSu6H5KrAYRfI6iKtwT,0.25822306238185255,4,jazz
"Le Carnaval des Animaux, R. 125: 13. Le Cygne",Camille Saint-Saëns,Saint-Saëns: Le Carnaval des Animaux; Phaéton; Danse Macabre etc.,0.5833333333333334,0.167,0.02,7,0.23909156801159703,1,0.0413,0.992,0.928,0.0714,0.0431,0.614928764140673,5Aa3InQJHLUtSvTDtXXMsW,0.10054253308128544,4,orchestral
"Le Carnaval des Animaux, R. 125: VII. Aquarium",Camille Saint-Saëns,Saint-Saëns: The Carnival of the Animals; Piano Quintet; L'assassinat du duc de Guise,0.4479166666666667,0.243,0.0195,9,0.15986953370379328,0,0.0466,0.97,0.892,0.0858,0.0391,0.596180243290576,10yXfuLcIilEbs2JrMU7oY,0.09674858223062383,4,orchestral
Le Cygne,Camille Saint-Saëns,Saint-Saëns & Tchaikovsky,0.5833333333333334,0.116,0.059,7,0.35994201497946365,1,0.0446,0.983,0.913,0.152,0.0393,0.4455767501301652,59eTbibtvvBIGj27eN3zqq,0.1474990548204159,4,orchestral
Le Freak,CHIC,Le Freak / Savior Faire,0.5,0.847,0.491,7,0.6238946605460256,1,0.054,0.0363,0.000687,0.186,0.875,0.5673924362190562,7z3aH1QV2zwMKXxShBNOGe,0.14301890359168243,4,disco
Le Onde,Ludovico Einaudi,Le Onde,0.0,0.251,0.126,2,0.31582507852138203,1,0.0586,0.983,0.885,0.092,0.0467,0.5723907795711648,3wG4INTm390F03HTVGHTC3,0.2504725897920605,3,orchestral
"Le nozze di Figaro, K. 492: Overture",Wolfgang Amadeus Mozart,Mozart: Le Nozze di Figaro (Complete Mozart Edition),0.4166666666666667,0.437,0.129,2,0.5760811790287509,1,0.0354,0.967,0.875,0.104,0.342,0.3477635253467127,0Ied2vKKS5EKGy4IB8C9zg,0.17712665406427222,4,orchestral
"Le nozze di Figaro, K.492 - Original Version, Vienna 1786 / Act 1: ""Non più andrai""",Wolfgang Amadeus Mozart,Mozart Collection,0.3645833333333333,0.506,0.249,7,0.6056293790770717,1,0.078,0.982,0.00522,0.0943,0.644,0.622502011643868,7tA06vpF3Im6oBQgrgJbv3,0.15696313799621928,4,orchestral
Lean Back,Terror Squad,True Story,0.6666666666666666,0.783,0.916,1,0.9225899975839574,1,0.415,0.11,0.0,0.0746,0.695,0.45118095328252944,2Ozc0me9PV5vlt8cokwdvI,0.17816068052930056,4,hiphop
Lean On,Major Lazer,Peace Is The Mission (Extended),0.7291666666666666,0.723,0.809,7,0.9289441894177337,0,0.0625,0.00346,0.00123,0.565,0.274,0.46389454252851803,1Lim1Py7xBgbAkAys3AGAG,0.11117958412098299,4,electronic
Leap of Faith,Mark John Petrie,Ascendance,0.0,0.169,0.497,2,0.690311669485383,1,0.0636,0.138,0.884,0.115,0.0679,0.5390874236758649,3nKkXQo5ZybamTlNCDkPgE,0.13784877126654063,3,orchestral
Learn to Fly,Foo Fighters,There Is Nothing Left To Lose,0.7708333333333334,0.465,0.919,4,0.9061367480067649,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,0.6437118379325034,5OQsiBsky2k2kDKy2bX2eT,0.16669187145557657,4,rock
Learn to Love You Better,Ida Mae,Learn to Love You Better,0.2604166666666667,0.585,0.673,4,0.8551824112104374,1,0.0651,0.0878,0.0,0.322,0.544,0.7928622142282388,1pWfVPTZXjRMSQDDz0fPNg,0.14692533081285444,4,folk
Learning To Fly,Tom Petty and the Heartbreakers,Into The Great Wide Open,0.71875,0.651,0.766,0,0.7633486349359748,1,0.0299,0.206,0.00103,0.362,0.949,0.5525630709518625,17S4XrLvF5jlGvGCJHgF51,0.17313232514177693,4,rock
Leather and Lace (with Don Henley),Stevie Nicks,Timespace - The Best Of Stevie Nicks,0.5729166666666666,0.553,0.398,3,0.7214302971732303,1,0.0303,0.664,0.0,0.114,0.392,0.3600795190987835,2npStoMbQxG1LcIeF4PZrj,0.16095841209829867,4,folk
Leave A Light On - 7'' Version,Belinda Carlisle,Runaway Horses (Deluxe Edition),0.375,0.558,0.849,2,0.823218168639768,1,0.0552,0.0271,0.0,0.0833,0.51,0.6090736971647654,2yUMJq8iHesXXQMG2Bl86A,0.1854820415879017,4,disco
Leave Before You Love Me (with Jonas Brothers),Marshmello,Leave Before You Love Me,0.84375,0.721,0.738,7,0.8881372312152696,1,0.0403,0.00226,4.41e-06,0.118,0.637,0.5678799640270743,4qu63nuBpdn0qHUHuObEj1,0.09078449905482042,4,electronic
Leave Me Alone - 2012 Remaster,Michael Jackson,Bad (Remastered),0.4791666666666667,0.85,0.957,4,0.9069582024643634,1,0.113,0.393,0.00292,0.0764,0.609,0.5849813035452265,6pJSulm9EBmsYGnp3uaEFl,0.2092882797731569,4,pop
Leave Me Like This,Skrillex,Leave Me Like This,0.6770833333333334,0.662,0.96,10,0.9028509301763711,0,0.0393,0.0029,0.205,0.277,0.3,0.5915936952714536,7vzWtCVhEKDmDkMmT3AiUL,0.12395746691871455,4,electronic
Leave Out All The Rest,Linkin Park,Minutes to Midnight,0.71875,0.509,0.629,0,0.8479342836433922,1,0.0335,0.209,1.99e-06,0.369,0.237,0.37871917451602216,0sp00HSXkQyqTa6QqM0O8V,0.1421304347826087,4,rock
Leaving Time,Patterson Hood,Heat Lightning Rumbles In The Distance,0.3020833333333333,0.717,0.456,9,0.7846339695578641,1,0.0339,0.137,0.0,0.115,0.733,0.3911156340228144,7stgXk1gsIzidnWRyJhn0b,0.14383175803402645,4,folk
Leaving on a Jet Plane,"Peter, Paul and Mary",Album 1700,0.6354166666666666,0.414,0.167,9,0.6042763952645567,1,0.0484,0.804,0.0,0.117,0.384,0.6316561745633549,6ZSTinOwx5dKFYc6iYyGDn,0.14017674858223061,4,folk
"Leaving, On a Jet Plane - ""Greatest Hits"" Version",John Denver,John Denver's Greatest Hits,0.6145833333333334,0.406,0.188,7,0.6883546750422808,1,0.0324,0.852,0.0,0.105,0.629,0.5715766554645714,3D8dwH690MXQRhtIZTSS9c,0.17637051039697543,4,folk
Legacy (feat. Travis Scott & 21 Savage),Offset,FATHER OF 4,0.6354166666666666,0.844,0.513,1,0.7915196907465571,1,0.335,0.178,0.0,0.0845,0.344,0.6062621290292043,7pMRoGLEJuFM2wl5pt0R99,0.1758109640831758,4,hiphop
Legacy - Vicetone Remix,Nicky Romero,Legacy (Remixes),0.2604166666666667,0.676,0.887,0,0.9433679632761537,0,0.0628,0.00988,4.61e-05,0.347,0.218,0.6057793345008756,7wz2QMEIn4ir3lFJdQ1qil,0.26329584120982985,4,electronic
